[0.0, 0.0, 0.0, 1.001596450805664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1112.959861755371, 1111.513376235962, 1109.766960144043, 1111.673355102539, 1112.6689910888672, 1112.107276916504, 1110.5811595916748, 1124.098300933838, 1121.5181350708008, 1125.9570121765137]
[1.0013580322265625, 1.0025501251220703, 0.0, 2.0020008087158203, 1.0001659393310547, 1.0001659393310547, 0.0, 1.0008811950683594, 1.0020732879638672, 1.0025501251220703]
[1237.4927997589111, 1239.4330501556396, 1238.5623455047607, 1236.1981868743896, 1256.3700675964355, 1243.4542179107666, 1210.1449966430664, 1234.1387271881104, 1221.8542098999023, 1250.4892349243164]
[0.0, 0.9987354278564453, 0.9977817535400391, 0.99945068359375, 1.0004043579101562, 0.0, 1.0004043579101562, 0.0, 0.9984970092773438, 0.0]
[784.8124504089355, 784.2440605163574, 786.5889072418213, 776.3307094573975, 783.0297946929932, 782.1249961853027, 782.177209854126, 781.8074226379395, 766.4568424224854, 783.0362319946289]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[126.556396484375, 132.54022598266602, 128.48877906799316, 133.49056243896484, 128.068208694458, 134.05895233154297, 128.3559799194336, 130.13172149658203, 131.27374649047852, 129.83155250549316]
[1.0027885437011719, 0.0, 1.003265380859375, 1.001119613647461, 0.0, 0.0, 1.0256767272949219, 0.0, 0.0, 0.0]
[121.59180641174316, 124.2070198059082, 123.33822250366211, 124.7565746307373, 123.74043464660645, 124.96447563171387, 125.07295608520508, 120.49198150634766, 121.62208557128906, 126.51944160461426]
